ID,Green,Open/Closed/Fallen,Age(1-4),Damage(0-3),Counted,Day,Comments
PB0738,62,O,1,0,Y,50,
PB0738,62,O,2,1,Y,51,
PB0738,62,F,,,,52,
PB0738,62,F,,,,53,
PB0738,62,F,,,,54,
PB0738,62,F,,,,55,
PB0738,62,F,,,,56,
PB0738,62,F,,,,57,
PB0738,62,FR,,,,58,
PB0738,62,FR,,,,59,
PB0738,62,FR,,,,60,
PB0738,62,FR,,,,61,
PB0738,62,FR,,,,62,
PB0738,62,FR,,,,63,
PC0214,62,C,NA,0,N,48,
PC0214,62,O,1,0,Y,49,
PC0214,62,O,1,0,Y,50,
PC0214,62,F,NA,NA,NA,51,
PC0214,62,F,,,,52,
PC0214,62,F,,,,53,
PC0214,62,F,,,,54,
PC0214,62,F,,,,55,
PC0214,62,F,,,,56,
PC0214,62,F,,,,57,
PC0214,62,F,,,,58,
PC0214,62,F,,,,59,
PC0214,62,F,,,,60,
PC0214,62,F,,,,61,
PC0214,62,F,,,,62,
PC0214,62,F,,,,63,
PB0257,63,C,NA,0,N,48,
PC0025,63,C,,,,52,
PC0025,63,O,1,0,Y,53,
PC0025,63,O,1,0,Y,54,
PC0025,63,O,4,0,N,55,
PC0025,63,O,4,0,N,56,
PC0025,63,F,,,,57,
PC0025,63,F,,,,58,
PC0025,63,FR,,,,59,
PC0025,63,FR,,,,60,
PC0025,63,FR,,,,61,
PC0025,63,FR,,,,62,
PC0025,63,FR,,,,63,
PC0257,63,O,1,0,Y,49,
PC0257,63,O,1,0,Y,50,
PC0257,63,O,2,0,Y,51,
PC0257,63,F,,,,52,
PC0257,63,F,,,,53,
PC0257,63,F,,,,54,
PC0257,63,F,,,,55,
PC0257,63,FR,,,,56,
PC0257,63,FR,,,,57,
PC0257,63,FR,,,,58,
PC0257,63,FR,,,,59,
PC0257,63,FR,,,,60,
PC0257,63,FR,,,,61,
PC0257,63,FR,,,,62,
PC0257,63,FR,,,,63,
PC2505,63,O,1,0,Y,54,
PC2505,63,O,1,0,Y,55,
PC2505,63,O,1,0,Y,56,
PC2505,63,F,,,,57,
PC2505,63,F,,,,58,
PC2505,63,F,,,,59,
PC2505,63,F,,,,60,
PC2505,63,F,,,,61,
PC2505,63,F,,,,62,
PC2505,63,F,,,,63,
PB0132,64,C,NA,0,N,50,
PB0132,64,O,1,0,Y,51,
PB0132,64,O,1,0,Y,52,
PB0132,64,O,1,0,Y,53,
PB0132,64,F,,,,54,
PB0132,64,F,,,,55,
PB0132,64,F,,,,56,
PB0132,64,F,,,,57,
PB0132,64,FR,,,,58,
PB0132,64,FR,,,,59,
PB0132,64,FR,,,,60,
PB0132,64,FR,,,,61,
PB0132,64,FR,,,,62,
PB0132,64,FR,,,,63,
PB0196,64,C,,,,54,
PB0196,64,O,1,0,Y,55,
PB0196,64,O,1,0,Y,56,
PB0196,64,O,1,0,Y,57,
PB0196,64,F,,,,58,
PB0196,64,F,,,,59,
PB0196,64,F,,,,60,
PB0196,64,FR,,,,61,
PB0196,64,FR,,,,62,
PB0196,64,FR,,,,63,
PB2502,65,C,,,,54,
PB2502,65,C,,,,55,
PB2502,65,O,1,0,Y,56,
PB2502,65,O,2,0,Y,57,
PB2502,65,O,4,0,N,58,
PB2502,65,O,4,0,N,59,
PB2502,65,O,4,0,N,60,
PB2502,65,O,4,0,N,61,
PB2502,65,O,4,0,N,62,
PB2502,65,O,4,0,N,63,
PC0271,65,O,1,0,Y,49,
PC0271,65,O,1,0,Y,50,
PC0271,65,F,NA,NA,NA,51,
PC0271,65,F,,,,52,
PC0271,65,F,,,,54,
PC0271,65,F,,,,55,
PC0271,65,F,,,,56,
PC0271,65,F,,,,57,
PC0271,65,F,,,,58,EATEN
PC0271,65,F,,,,59,
PC0271,65,F,,,,60,
PC0271,65,F,,,,61,
PC0271,65,F,,,,62,
PC0271,65,F,,,,63,
PB0484,66,O,1,0,Y,48,
PB0484,66,O,1,0,Y,49,
PB0484,66,F,NA,NA,NA,50,
PB0484,66,F,NA,NA,NA,51,
PB0484,66,F,,,,52,
PB0484,66,F,,,,53,
PB0484,66,F,,,,54,
PB0484,66,FR,,,,55,
PB0484,66,FR,,,,56,
PB0484,66,FR,,,,57,
PB0484,66,FR,,,,58,
PB0484,66,FR,,,,59,
PB0484,66,FR,,,,60,
PB0484,66,FR,,,,61,
PB0484,66,FR,,,,62,
PB0484,66,FR,,,,63,
PB2595,66,O,1,0,Y,50,
PB2595,66,O,1,0,Y,51,
PB2595,66,O,1,0,Y,52,
PB2595,66,O,1,0,Y,53,
PB2595,66,O,4,0,N,54,
PB2595,66,O,4,0,N,55,
PB2595,66,O,4,0,N,56,
PB2595,66,O,4,0,N,57,
PB2595,66,F,,,,58,
PB2595,66,O,4,0,N,59,
PB2595,66,O,4,0,N,60,
PB2595,66,O,4,0,N,61,
PB2595,66,O,4,0,N,62,
PB2595,66,O,4,0,N,63,
PC0259,66,O,1,0,Y,48,
PC0259,66,O,1,0,Y,49,PLANT VISITED BY BEE
PC0259,66,O,1,0,Y,50,
PC0259,66,F,NA,NA,NA,51,
PC0259,66,F,,,,52,
PC0259,66,F,,,,53,
PC0259,66,F,,,,54,
PC0259,66,F,,,,55,
PC0259,66,F,,,,56,
PC0259,66,F,,,,57,
PC0259,66,F,,,,58,
PC0259,66,F,,,,59,
PC0259,66,FR,,,,60,MISMATCH
PC0259,66,F,,,,61,MISMATCH
PC0259,66,FR,,,,62,MISMATCH
PC0259,66,F,,,,63,MISMATCH
PB0498,67,O,1,0,Y,49,
PB0498,67,O,1,0,Y,50,
PB0498,67,O,1,0,Y,51,
PB0498,67,F,,,,52,
PB0498,67,F,,,,53,
PB0498,67,F,,,,54,
PB0498,67,FR,,,,55,
PB0498,67,FR,,,,56,
PB0498,67,FR,,,,57,
PB0498,67,FR,,,,58,
PB0498,67,FR,,,,59,
PB0498,67,FR,,,,60,
PB0498,67,FR,,,,61,
PB0498,67,FR,,,,62,
PB0498,67,FR,,,,63,
PB1834,67,C,,,,54,
PB2880,67,O,1,0,Y,48,
PB2880,67,O,1,0,Y,49,
PB2880,67,O,1,0,Y,50,
PB2880,67,O,1,0,Y,51,
PB2880,67,F,,,,52,
PB2880,67,F,,,,53,
PB2880,67,F,,,,54,
PB2880,67,F,,,,55,
PB2880,67,F,,,,56,
PB2880,67,FR,,,,57,
PB2880,67,FR,,,,58,
PB2880,67,FR,,,,59,
PB2880,67,FR,,,,60,
PB2880,67,FR,,,,61,
PB2880,67,FR,,,,62,
PB2880,67,FR,,,,63,
PA1851,68,C,,,,52,
PA1851,68,C,,,,54,
PA1851,68,C,,,,55,
PA1851,68,F,,,,56,
PA1851,68,F,,,,57,
PA1851,68,F,,,,58,
PA1851,68,F,,,,59,
PA1851,68,F,,,,60,
PA1851,68,F,,,,61,
PA1851,68,F,,,,62,
PA1851,68,F,,,,63,
PB0193,68,O,1,0,Y,54,
PB0193,68,O,1,0,Y,55,
PB0193,68,O,1,0,Y,56,
PB0193,68,O,1,0,Y,57,
PB0193,68,F,,,,58,
PB0193,68,F,,,,59,
PB0193,68,F,,,,60,
PB0193,68,FR,,,,61,
PB0193,68,FR,,,,62,
PB0193,68,FR,,,,63,
PC0210,68,C,NA,2,N,48,
PC0210,68,O,1,0,Y,49,
PC0210,68,O,1,0,Y,50,
PC0210,68,O,2,1,Y,51,
PC0210,68,F,,,,52,
PC0210,68,F,,,,53,
PC0210,68,F,,,,54,
PC0210,68,F,,,,55,
PC0210,68,FR,,,,56,
PC0210,68,FR,,,,57,
PC0210,68,FR,,,,58,
PC0210,68,FR,,,,59,
PC0210,68,FR,,,,60,
PC0210,68,FR,,,,61,
PC0210,68,FR,,,,62,
PC0210,68,FR,,,,63,
PC0156,69,C,,,,54,
PC0156,69,C,,,,55,
PC0156,69,O,1,0,Y,56,
PC0156,69,O,1,0,Y,57,
PC0156,69,O,1,0,Y,58,
PC0156,69,F,,,,59,
PC0156,69,O,4,0,N,60,
PC0156,69,F,,,,61,
PC0156,69,FR,,,,62,
PC0156,69,FR,,,,63,
PC1913,69,C,NA,0,N,49,
PC1913,69,O,1,0,Y,50,
PC1913,69,O,1,0,Y,51,
PC1913,69,F,,,,52,
PC1913,69,F,,,,53,
PC1913,69,F,,,,54,
PC1913,69,F,,,,55,
PC1913,69,F,,,,56,
PC1913,69,F,,,,57,
PC1913,69,F,,,,58,
PC1913,69,F,,,,59,
PC1913,69,F,,,,60,EATEN
PC1913,69,F,,,,61,
PC1913,69,F,,,,62,
PC1913,69,F,,,,63,
PB0392,70,O,1,0,Y,48,
PB0392,70,O,1,0,Y,49,
PB0392,70,O,1,0,Y,50,
PB0392,70,O,2,0,Y,51,
PB0392,70,O,2,0,Y,52,
PB0392,70,F,,,,53,"BROKEN BRANCH, REMOVED"
PB0445,70,C,NA,0,N,48,
PB0445,70,O,1,0,Y,49,
PB0445,70,O,1,0,Y,50,
PB0445,70,O,2,0,Y,51,
PB0445,70,F,,,,52,
PB0445,70,F,,,,53,
PB0445,70,F,,,,54,
PB0445,70,F,,,,55,
PB0445,70,F,,,,56,
PB0445,70,F,,,,57,
PB0445,70,F,,,,58,
PB0445,70,F,,,,59,
PB0445,70,F,,,,60,
PB0445,70,F,,,,61,
PB0445,70,F,,,,62,
PB0445,70,F,,,,63,
PB0484,70,O,1,0,Y,54,
PB0484,70,O,1,0,Y,55,
PB0484,70,F,,,,56,
PB0484,70,F,,,,57,
PB0484,70,F,,,,58,
PB0484,70,F,,,,59,
PB0484,70,F,,,,60,
PB0484,70,F,,,,61,
PB0484,70,F,,,,62,
PB0484,70,F,,,,63,
PB0498,70,O,1,0,Y,48,
PB0498,70,O,1,0,Y,49,
PB0498,70,O,1,0,Y,50,ROBBED BEE
PB0498,70,F,NA,NA,NA,51,
PB0498,70,F,,,,52,
PB0498,70,F,,,,53,
PB0498,70,F,,,,54,
PB0498,70,FR,,,,55,
PB0498,70,FR,,,,56,
PB0498,70,FR,,,,57,
PB0498,70,FR,,,,58,
PB0498,70,FR,,,,59,
PB0498,70,FR,,,,60,
PB0498,70,FR,,,,61,
PB0498,70,FR,,,,62,
PB0498,70,FR,,,,63,
PA0341,71,O,1,1,Y,48,
PA0341,71,O,1,1,Y,49,
PA0341,71,O,3,0,N,50,
PA0341,71,O,3,0,N,51,
PA0341,71,O,4,0,N,52,
PA0341,71,O,4,0,N,54,
PA0341,71,O,4,0,N,55,
PA0341,71,O,4,0,N,56,
PA0341,71,O,4,0,N,57,
PA0341,71,O,4,0,N,58,
PA0341,71,O,4,0,N,59,
PA0341,71,O,4,0,N,60,
PA0341,71,O,4,0,N,61,
PA0341,71,O,4,0,N,62,
PA0341,71,O,4,0,N,63,
PB2502,71,C,,,,54,
PB2502,71,O,1,0,Y,55,
PB2502,71,O,1,0,Y,56,
PB2502,71,O,3,2,N,57,
PB2502,71,O,4,0,N,58,
PB2502,71,O,4,0,N,59,
PB2502,71,O,4,0,N,60,
PB2502,71,O,4,0,N,61,
PB2502,71,O,4,0,N,62,
PB2502,71,O,4,0,N,63,
PB2880,71,C,NA,0,N,48,
PB2880,71,O,1,0,Y,49,
PB2880,71,F,NA,NA,NA,50,
PB2880,71,F,NA,NA,NA,51,
PB2880,71,F,,,,52,
PB2880,71,F,,,,53,
PB2880,71,F,,,,54,
PB2880,71,F,,,,55,
PB2880,71,F,,,,56,
PB2880,71,F,,,,57,
PB2880,71,F,,,,58,
PB2880,71,F,,,,59,
PB2880,71,F,,,,60,
PB2880,71,F,,,,61,
PB2880,71,F,,,,62,
PB2880,71,F,,,,63,
PA2485,72,C,,,,52,
PA2485,72,O,1,0,Y,53,
PA2485,72,O,1,0,Y,54,
PA2485,72,O,4,0,N,55,
PA2485,72,O,4,0,N,56,
PA2485,72,O,4,0,N,57,
PA2485,72,O,4,0,N,58,O3 CHANGED TO O4
PA2485,72,O,4,0,N,59,
PA2485,72,O,4,0,N,60,
PA2485,72,O,4,0,N,61,
PA2485,72,O,4,0,N,62,
PA2485,72,O,4,0,N,63,
PB0445,72,C,NA,0,N,48,
PB0445,72,O,1,0,Y,49,
PB0445,72,O,1,0,Y,50,
PB0445,72,O,2,0,Y,51,
PB0445,72,F,,,,52,
PB0445,72,F,,,,53,
PB0445,72,F,,,,54,
PB0445,72,F,,,,55,
PB0445,72,F,,,,56,
PB0445,72,F,,,,57,
PB0445,72,FR,,,,58,
PB0445,72,FR,,,,59,
PB0445,72,FR,,,,60,
PB0445,72,FR,,,,61,
PB0445,72,FR,,,,62,
PB0445,72,FR,,,,63,
PC0246,72,O,1,0,Y,48,
PC0246,72,O,1,0,Y,49,
PC0246,72,O,1,0,Y,50,
PC0246,72,F,NA,NA,NA,51,
PC0246,72,F,,,,52,
PC0246,72,F,,,,53,
PC0246,72,F,,,,54,
PC0246,72,F,,,,55,
PC0246,72,F,,,,56,
PC0246,72,F,,,,57,
PC0246,72,F,,,,58,
PC0246,72,F,,,,59,
PC0246,72,F,,,,60,
PC0246,72,F,,,,61,
PC0246,72,F,,,,62,
PC0246,72,FR,,,,63,
PC1925,72,C,,,,54,
PC1925,72,C,,,,55,
PC1925,72,O,1,0,Y,56,
PC1925,72,O,1,0,Y,57,
PC1925,72,O,1,0,Y,58,
PC1925,72,O,1,0,Y,59,
PC1925,72,F,,,,60,
PC1925,72,F,,,,61,
PC1925,72,F,,,,62,
PC1925,72,FR,,,,63,
PB0345,73,C,,,,54,
PB0345,73,O,1,0,Y,55,
PB0345,73,O,1,0,Y,56,
PB0345,73,O,2,0,Y,57,
PB0345,73,F,,,,58,
PB0345,73,F,,,,59,
PB0345,73,F,,,,60,
PB0345,73,F,,,,61,
PB0345,73,FR,,,,62,
PB0345,73,FR,,,,63,
PB4298,73,C,NA,0,N,48,
PB4298,73,O,1,1,Y,49,
PB4298,73,O,1,1,Y,50,
PB4298,73,F,NA,NA,NA,51,
PB4298,73,F,,,,52,
PB4298,73,F,,,,53,
PB4298,73,F,,,,54,
PB4298,73,F,,,,55,
PB4298,73,F,,,,56,
PB4298,73,FR,,,,57,
PB4298,73,FR,,,,58,
PB4298,73,FR,,,,59,
PB4298,73,FR,,,,60,
PB4298,73,FR,,,,61,
PB4298,73,FR,,,,62,
PB4298,73,FR,,,,63,
PC0061,73,O,1,0,Y,52,
PC0061,73,O,1,0,Y,53,
PC0061,73,O,1,0,Y,54,O4 CHANGED TO O1
PC0061,73,O,1,0,Y,55,
PC0061,73,O,4,0,N,56,
PC0061,73,O,4,0,N,57,
PC0061,73,O,4,0,N,58,
PC0061,73,O,4,0,N,59,
PC0061,73,O,4,0,N,60,
PC0061,73,O,4,0,N,61,
PC0061,73,O,4,0,N,62,
PC0061,73,O,4,0,N,63,
PC0070,74,O,1,0,Y,49,ROBBED BEE
PC0070,74,O,1,0,Y,50,
PC0070,74,O,1,0,Y,51,
PC0070,74,F,,,,52,
PC0070,74,F,,,,53,
PC0070,74,F,,,,54,
PC0070,74,F,,,,55,
PC0070,74,F,,,,56,
PC0070,74,FR,,,,57,
PC0070,74,FR,,,,58,
PC0070,74,F,,,,59,
PC0070,74,FR,,,,60,
PC0070,74,FR,,,,61,
PC0070,74,FR,,,,62,
PC0070,74,FR,,,,63,
PC0250,74,O,1,0,Y,48,
PC0250,74,O,1,0,Y,49,
PC0250,74,F,NA,NA,NA,50,
PC0250,74,F,NA,NA,NA,51,
PC0250,74,F,,,,52,
PC0250,74,F,,,,53,
PC0250,74,F,,,,54,
PC0250,74,F,,,,55,
PC0250,74,F,,,,56,
PC0250,74,F,,,,57,
PC0250,74,F,,,,58,
PC0250,74,F,,,,59,
PC0250,74,F,,,,60,
PC0250,74,F,,,,61,
PC0250,74,F,,,,62,
PC0250,74,F,,,,63,
PC1906,74,C,,,,54,
PC1906,74,O,1,0,Y,55,
PC1906,74,O,1,0,Y,56,
PC1906,74,O,1,0,Y,57,
PC1906,74,F,,,,58,
PC1906,74,F,,,,59,
PC1906,74,F,,,,60,
PC1906,74,F,,,,61,
PC1906,74,FR,,,,62,
PC1906,74,FR,,,,63,
PA0341,75,C,,,,54,
PA0341,75,O,1,0,Y,55,
PA0341,75,O,1,0,Y,56,
PA0341,75,O,1,0,Y,57,
PA0341,75,F,,,,58,
PA0341,75,F,,,,59,
PA0341,75,F,,,,60,
PA0341,75,F,,,,61,
PA0341,75,F,,,,62,MISMATCH CHANGED FR TO F
PA0341,75,F,,,,63,
PC0035,75,C,NA,0,N,48,
PC0035,75,O,1,0,Y,49,
PC0035,75,O,1,0,Y,50,
PC0035,75,F,NA,NA,NA,51,
PC0035,75,F,,,,52,
PC0035,75,F,,,,53,
PC0035,75,F,,,,54,
PC0035,75,F,,,,55,
PC0035,75,F,,,,56,
PC0035,75,F,,,,57,
PC0035,75,F,,,,58,
PC0035,75,F,,,,59,
PC0035,75,F,,,,60,
PC0035,75,F,,,,61,
PC0035,75,F,,,,62,
PC0035,75,F,,,,63,
PB0484,76,O,1,0,Y,48,
PB0484,76,F,NA,NA,NA,49,
PB0484,76,F,NA,NA,NA,50,
PB0484,76,F,NA,NA,NA,51,
PB0484,76,F,,,,52,
PB0484,76,F,,,,53,
PB0484,76,F,,,,54,
PB0484,76,F,,,,55,
PB0484,76,F,,,,56,
PB0484,76,F,,,,57,
PB0484,76,F,,,,58,
PB0484,76,F,,,,59,
PB0484,76,F,,,,60,
PB0484,76,F,,,,61,
PB0484,76,F,,,,62,
PB0484,76,F,,,,63,
PB0498,76,C,,,,54,
PB0498,76,O,1,0,Y,55,
PB0498,76,O,1,0,Y,56,
PB0498,76,O,1,0,Y,57,
PB0498,76,F,,,,58,
PB0498,76,F,,,,59,
PB0498,76,F,,,,60,
PB0498,76,F,,,,61,
PB0498,76,F,,,,62,MISMATCH CHANGED FR TO F
PB0498,76,F,,,,63,
PB0526,76,O,1,0,Y,49,
PB0526,76,O,1,0,Y,50,
PB0526,76,O,2,0,Y,51,
PB0526,76,O,2,0,Y,52,
PB0526,76,F,,,,53,
PB0526,76,F,,,,54,
PB0526,76,F,,,,55,
PB0526,76,F,,,,56,
PC2523,76,C,,,,52,
PC2523,76,O,1,0,Y,53,
PC2523,76,O,1,0,Y,54,
PC2523,76,O,1,0,Y,55,
PC2523,76,O,1,0,Y,56,
PC2523,76,F,,,,57,
PC2523,76,F,,,,58,
PC2523,76,F,,,,59,
PC2523,76,FR,,,,60,
PC2523,76,FR,,,,61,
PC2523,76,FR,,,,62,
PC2523,76,FR,,,,63,
PB0451,77,O,1,1,Y,48,
PB0451,77,F,NA,NA,NA,49,
PB0451,77,F,NA,NA,NA,50,
PB0451,77,F,NA,NA,NA,51,
PB0451,77,F,,,,52,
PB0451,77,F,,,,53,
PB0451,77,F,,,,54,
PB0451,77,F,,,,55,
PB0451,77,F,,,,56,
PB0451,77,F,,,,57,
PB0451,77,F,,,,58,
PB0451,77,F,,,,59,
PB0451,77,F,,,,60,
PB0451,77,F,,,,61,
PB0451,77,F,,,,62,
PB0451,77,F,,,,63,
PB0761,77,O,1,0,Y,48,
PB0761,77,O,1,0,Y,49,
PB0761,77,O,1,0,Y,50,
PB0761,77,F,NA,NA,NA,51,
PB0761,77,F,,,,52,
PB0761,77,F,,,,53,
PB0761,77,F,,,,54,
PB0761,77,F,,,,55,
PB0761,77,F,,,,56,
PB0761,77,FR,,,,57,
PB0761,77,FR,,,,58,
PB0761,77,FR,,,,59,
PB0761,77,FR,,,,60,
PB0761,77,FR,,,,61,
PB0761,77,FR,,,,62,
PB0761,77,FR,,,,63,
PC1906,77,C,,,,54,
PC1906,77,C,,,,55,
PC1906,77,O,1,0,Y,56,
PC1906,77,F,,,,57,
PC1906,77,F,,,,58,
PC1906,77,F,,,,59,
PC1906,77,F,,,,60,
PC1906,77,F,,,,61,
PC1906,77,F,,,,62,
PC1906,77,FR,,,,63,
PC2511,77,O,1,0,Y,54,
PC2511,77,O,1,0,Y,55,
PC2511,77,F,,,,56,
PC2511,77,F,,,,57,
PC2511,77,F,,,,58,
PC2511,77,FR,,,,59,
PC2511,77,FR,,,,60,
PC2511,77,FR,,,,61,
PC2511,77,FR,,,,62,
PC2511,77,FR,,,,63,
PB0200,78,C,NA,0,N,48,
PB0200,78,O,1,0,Y,49,
PB0200,78,O,1,0,Y,50,
PB0200,78,O,1,0,Y,51,
PB0200,78,O,1,0,Y,52,
PB0200,78,O,1,0,Y,53,
PB0200,78,F,,,,54,
PB0200,78,F,,,,55,
PB0200,78,F,,,,56,
PB0200,78,F,,,,57,
PB0200,78,F,,,,58,
PB0200,78,F,,,,59,
PB0200,78,F,,,,60,
PB0200,78,F,,,,61,
PB0200,78,F,,,,62,
PB0200,78,F,,,,63,
PC0080,78,C,,,,54,
PC0080,78,O,1,0,Y,55,
PC0080,78,O,1,0,Y,56,
PC0080,78,O,1,0,Y,57,
PC0080,78,F,,,,58,
PC0080,78,F,,,,59,
PC0080,78,F,,,,60,
PC0080,78,F,,,,61,
PC0080,78,FR,,,,62,
PC0080,78,FR,,,,63,
PB2880,79,C,,,,54,
PB2880,79,O,1,0,Y,55,
PB2880,79,O,1,0,Y,56,
PB2880,79,O,1,0,Y,57,
PB2880,79,F,,,,58,
PB2880,79,F,,,,59,
PB2880,79,F,,,,60,
PB2880,79,F,,,,61,
PB2880,79,FR,,,,62,
PB2880,79,FR,,,,63,
PC0259,79,C,NA,0,N,48,
PC0259,79,O,1,0,Y,49,PLANT VISITED BY BEE
PC0259,79,O,1,0,Y,50,
PC0259,79,O,2,0,Y,51,
PC0259,79,F,,,,52,
PC0259,79,F,,,,53,
PC0259,79,F,,,,54,
PC0259,79,F,,,,55,
PC0259,79,F,,,,56,
PC0259,79,F,,,,57,
PC0259,79,F,,,,58,
PC0259,79,F,,,,59,
PC0259,79,F,,,,60,
PC0259,79,F,,,,61,
PC0259,79,F,,,,62,
PC0259,79,F,,,,63,
PB0311,81,C,,,,54,
PB0311,81,O,1,0,Y,55,
PB0311,81,O,1,0,Y,56,
PB0311,81,O,2,0,Y,57,
PB0311,81,F,,,,58,
PB0311,81,F,,,,59,
PB0311,81,F,,,,60,
PB0311,81,F,,,,61,
PB0311,81,F,,,,62,
PB0311,81,FR,,,,63,
PB4298,81,C,NA,0,N,48,
PB4298,81,O,1,1,Y,49,
PB4298,81,O,1,0,Y,50,
PB4298,81,F,NA,NA,NA,51,
PB4298,81,F,,,,52,
PB4298,81,F,,,,53,
PB4298,81,F,,,,54,
